question_id,bundle_id,explanation_id,correct_answer,part,tags,deployed_at
q10160,b7511,e7511,c,5,85,1571282097906
q10161,b7512,e7512,b,5,85,1571282099991
q10162,b7513,e7513,a,5,85,1571282102018
q10163,b7514,e7514,c,5,85,1571282104003
q10164,b7515,e7515,c,5,85,1545387209622
q10165,b7516,e7516,d,5,85,1545387211688
q10166,b7517,e7517,d,5,85,1571282106024
q10167,b7518,e7518,a,5,85,1545387213778
q10168,b7519,e7519,a,5,85,1545387215861
q10169,b7520,e7520,b,5,85,1571282108037
q10170,b7521,e7521,c,5,85,1545387217908
q10171,b7522,e7522,d,5,85,1545387220079
q10172,b7523,e7523,a,5,85,1545387222174
q10173,b7524,e7524,a,5,85,1545387224334
q10174,b7525,e7525,d,5,85,1571282110047
q10175,b7526,e7526,d,5,85,1545387226350
q10176,b7527,e7527,a,5,85,1545387228403
q10177,b7528,e7528,b,5,85,1545387230517
q10178,b7529,e7529,b,5,85,-1
q10179,b7530,e7530,a,5,85,1545387232536
q10180,b7531,e7531,d,5,85,1545387234656
q10181,b7532,e7532,b,5,77,1545387236701
q10182,b7533,e7533,c,5,77,1545387238752
q10183,b7534,e7534,d,5,77,1545387240867
q10184,b7535,e7535,d,5,77,1545387243148
q10185,b7536,e7536,d,5,77,1571282112353
q10186,b7537,e7537,a,5,77,1571282114438
q10187,b7538,e7538,b,5,77,1545387245284
q10188,b7539,e7539,a,5,77,1545387247406
q10189,b7540,e7540,a,5,77,1545387249822
q10190,b7541,e7541,b,5,77,1545387251817
q10191,b7542,e7542,c,5,77,1545387253889
q10192,b7543,e7543,c,5,77,1545387256262
q10193,b7544,e7544,a,5,77,1545387258388
q10194,b7545,e7545,c,5,77,1545387260501
q10195,b7546,e7546,b,5,77,1571282116544
q10196,b7547,e7547,d,5,77,1545387262440
q10197,b7548,e7548,a,5,77,1545387264447
q10198,b7549,e7549,b,5,77,1545387266494
q10199,b7550,e7550,c,5,77,1571282118586
q10200,b7551,e7551,d,5,77,1545387268660
q10201,b7552,e7552,d,5,77,1571282120513
q10202,b7553,e7553,c,5,82,1571282122431
q10203,b7554,e7554,b,5,106,1571282124439
q10204,b7555,e7555,d,5,106,1571282126599
q10205,b7556,e7556,a,5,106,1571282128665
q10206,b7557,e7557,c,5,76,1545387270624
q10207,b7558,e7558,c,5,76,1571282130683
q10208,b7559,e7559,b,5,76,1545387272853
q10209,b7560,e7560,b,5,76,1571282132604
q10210,b7561,e7561,a,5,76,1545387274859
q10211,b7562,e7562,b,5,76,1571282134654
q10212,b7563,e7563,d,5,76,1545387276927
q10213,b7564,e7564,c,5,76,1571282136712
q10214,b7565,e7565,d,5,76,1571282138719
q10215,b7566,e7566,b,5,76,1545387279021
q10216,b7567,e7567,c,5,76,1571282140741
q10217,b7568,e7568,b,5,76,1545387281077
q10218,b7569,e7569,a,5,76,1545387283097
q10219,b7570,e7570,b,5,76,1545387285193
q10220,b7571,e7571,b,5,76,1545387287181
q10221,b7572,e7572,d,5,76,1571282142763
q10222,b7573,e7573,a,5,76,1545387289290
q10223,b7574,e7574,c,5,76,1571282144730
q10224,b7575,e7575,c,5,76,1545387291275
q10225,b7576,e7576,a,5,76,1545387293411
q10226,b7577,e7577,b,5,76,1545387295458
q10227,b7578,e7578,d,5,84,1571282146782
q10228,b7579,e7579,c,5,84,1571282148785
q10229,b7580,e7580,b,5,84,1571282150798
q10230,b7581,e7581,a,5,84,1571282093859
q10231,b7582,e7582,b,5,83,1571282152774
q10232,b7583,e7583,a,5,83,-1
q10233,b7584,e7584,a,5,83,1571282154779
q10234,b7585,e7585,d,5,83,1571282156833
q10235,b7586,e7586,d,5,83,1571282158836
q10236,b7587,e7587,d,5,83,1545387297428
q10237,b7588,e7588,c,5,83,1571282160887
q10238,b7589,e7589,c,5,83,1545387299514
q10239,b7590,e7590,b,5,83,1571282162850
q10240,b7591,e7591,a,5,83,1571282164852
q10241,b7592,e7592,a,5,83,1571282166864
q10242,b7593,e7593,d,5,83,1571282168925
q10243,b7594,e7594,c,5,83,1571282170896
q10244,b7595,e7595,c,5,83,1571282172969
q10245,b7596,e7596,a,5,83,1571282174863
q10246,b7597,e7597,d,5,83,1571282176842
q10247,b7598,e7598,b,5,83,1545387301566
q10248,b7599,e7599,a,5,83,1545387303686
q10249,b7600,e7600,c,5,83,1545387305634
q10250,b7601,e7601,d,5,83,1571282178855
q10251,b7602,e7602,b,5,83,1545387307633
q10252,b7603,e7603,b,5,132,1571282180791
q10253,b7604,e7604,c,5,132,1571282182804
q10254,b7605,e7605,c,5,132,1571282184771
q10255,b7606,e7606,a,5,132,1571282186780
q10256,b7607,e7607,d,5,77,1568636819502
q10257,b7608,e7608,c,5,76,1568636822910
q10258,b7609,e7609,c,5,77,1568636826346
q10259,b7610,e7610,d,5,83,1568636829828
q10260,b7611,e7611,c,5,76,1568636833268
q10261,b7612,e7612,b,5,76,1568636836648
q10262,b7613,e7613,a,5,76,1568636840176
q10263,b7614,e7614,c,5,77,1568636843567
q10264,b7615,e7615,c,5,77,1568636846908
q10265,b7616,e7616,a,5,85,1568636850307
q10266,b7617,e7617,a,5,77,1568636853718
q10267,b7618,e7618,b,5,85,1568636857191
q10268,b7619,e7619,c,5,77,1568636861765
q10269,b7620,e7620,b,5,76,1568636865761
q10270,b7621,e7621,c,5,76,1568636869094
q10271,b7622,e7622,c,5,77,1568636872414
q10272,b7623,e7623,b,5,76,1568636876054
q10273,b7624,e7624,c,5,85,1568636879719
q10274,b7625,e7625,a,5,76,1568636883100
q10275,b7626,e7626,c,5,77,1568636886646
q10276,b7627,e7627,d,5,76,1568636890292
q10277,b7628,e7628,a,5,77,1568636894219
q10278,b7629,e7629,d,5,77,1568636898134
q10279,b7630,e7630,b,5,77,1568636901963
q10280,b7631,e7631,c,5,85,1568636905463
q10281,b7632,e7632,b,5,85,1568636908801
q10282,b7633,e7633,c,5,77,1568636912491
q10283,b7634,e7634,a,5,77,1568636916116
q10284,b7635,e7635,d,5,85,1568636919684
q10285,b7636,e7636,d,5,76,1568636923148
q10286,b7637,e7637,c,5,76,1568636926821
q10287,b7638,e7638,b,5,76,1568636930361
q10288,b7639,e7639,d,5,77,1568636934024
q10289,b7640,e7640,a,5,77,1568636937605
q10290,b7641,e7641,d,5,77,1568636941053
q10291,b7642,e7642,d,5,85,1568636944617
q10292,b7643,e7643,a,5,85,1568636948333
q10293,b7644,e7644,d,5,85,1568636951944
q10294,b7645,e7645,d,5,85,1568636955606
q10295,b7646,e7646,b,5,76,1568636959140
q10296,b7647,e7647,b,5,85,1568636962845
q10297,b7648,e7648,a,5,83,1568636966236
q10298,b7649,e7649,b,5,85,1568636969702
q10299,b7650,e7650,d,5,85,1568636973088
q10300,b7651,e7651,c,5,76,1568636976529
q10301,b7652,e7652,a,5,85,1568636979909
q10302,b7653,e7653,b,5,76,1568636983259
q10303,b7654,e7654,a,5,77,1568636986792
q10304,b7655,e7655,c,5,76,1568636990407
q10305,b7656,e7656,a,5,85,1568636993962
q10306,b7657,e7657,c,5,88,1571281928321
q10307,b7658,e7658,c,5,83,-1
q10308,b7659,e7659,a,5,120,1571281930096
q10309,b7660,e7660,a,5,74,1571281932015
q10310,b7661,e7661,b,5,85,1571281934101
q10311,b7662,e7662,d,5,71,1571281936121
q10312,b7663,e7663,b,5,78,1571281938009
q10313,b7664,e7664,c,5,100,1571281939901
q10314,b7665,e7665,d,5,74,1571281941910
q10315,b7666,e7666,c,5,86,1571281943969
q10316,b7667,e7667,a,5,83,1571281945950
q10317,b7668,e7668,b,5,85,1571281947987
q10318,b7669,e7669,b,5,130,1571281949855
q10319,b7670,e7670,b,5,84,1571281951851
q10320,b7671,e7671,c,5,76,1571281955508
q10321,b7672,e7672,b,5,73,1571281957473
q10322,b7673,e7673,d,5,83,1571281959532
q10323,b7674,e7674,b,5,96,1571281961581
q10324,b7675,e7675,c,5,77,1571281963674
q10325,b7676,e7676,a,5,94,1571281965704
q10326,b7677,e7677,a,5,77,1571281967785
q10327,b7678,e7678,d,5,71,1571281969921
q10328,b7679,e7679,b,5,78,1571281972107
q10329,b7680,e7680,c,5,131,1571281974233
q10330,b7681,e7681,c,5,74,1571281976227
q10331,b7682,e7682,a,5,86,1571281978332
q10332,b7683,e7683,d,5,85,1571281980297
q10333,b7684,e7684,a,5,99,1571281982328
q10334,b7685,e7685,d,5,78,1571281984406
q10335,b7686,e7686,d,5,77,1571281986539
q10336,b7687,e7687,b,6,74,-1
q10337,b7687,e7687,d,6,85,-1
q10338,b7687,e7687,d,6,143,-1
q10339,b7687,e7687,b,6,120,-1
q10340,b7688,e7688,a,6,77,-1
q10341,b7688,e7688,b,6,85,-1
q10342,b7688,e7688,b,6,143,-1
q10343,b7688,e7688,c,6,78,-1
q10344,b7689,e7689,a,6,73,1555045347735
q10345,b7689,e7689,c,6,85,1555045349001
q10346,b7689,e7689,b,6,143,1555045350269
q10347,b7689,e7689,a,6,106,1555045351598
q10348,b7690,e7690,c,6,83,1555045356808
q10349,b7690,e7690,d,6,77,1555045358153
q10350,b7690,e7690,c,6,143,1555045359554
q10351,b7690,e7690,a,6,124,1555045360837
q10352,b7691,e7691,d,6,85,1523120226645
q10353,b7691,e7691,c,6,106,1523120228043
q10354,b7691,e7691,d,6,143,1523120229382
q10355,b7691,e7691,d,6,78,1523120230783
q10356,b7692,e7692,d,6,128,1523120234801
q10357,b7692,e7692,c,6,143,1523120236095
q10358,b7692,e7692,d,6,100,1523120237385
q10359,b7692,e7692,a,6,85,1523120238694
q10360,b7693,e7693,d,6,76,1523120242170
q10361,b7693,e7693,a,6,143,1523120243446
q10362,b7693,e7693,a,6,77,1523120244796
q10363,b7693,e7693,b,6,86,1523120246016
q10364,b7694,e7694,d,6,134,1523120250348
q10365,b7694,e7694,b,6,143,1523120251694
q10366,b7694,e7694,b,6,85,1523120252950
q10367,b7694,e7694,d,6,90,1523120254264
q10368,b7695,e7695,b,6,-1,-1
q10369,b7696,e7696,b,6,-1,-1
q10370,b7696,e7696,d,6,-1,-1
q10371,b7696,e7696,d,6,-1,-1
q10372,b7696,e7696,a,6,-1,-1
q10373,b7697,e7697,d,6,-1,-1
q10374,b7697,e7697,a,6,-1,-1
q10375,b7697,e7697,c,6,-1,-1
q10376,b7697,e7697,c,6,-1,-1
q10377,b7698,e7698,a,6,-1,-1
q10378,b7698,e7698,a,6,-1,-1
q10379,b7698,e7698,b,6,-1,-1
q10380,b7698,e7698,d,6,-1,-1
q10381,b7699,e7699,a,6,-1,-1
q10382,b7699,e7699,b,6,-1,-1
q10383,b7699,e7699,d,6,-1,-1
q10384,b7699,e7699,b,6,-1,-1
q10385,b7700,e7700,a,5,-1,-1
q10386,b7701,e7701,c,5,-1,-1
q10387,b7702,e7702,d,5,-1,-1
q10388,b7703,e7703,c,5,-1,-1
q10389,b7704,e7704,b,5,-1,-1
q10390,b7705,e7705,b,5,-1,-1
q10391,b7706,e7706,b,5,-1,-1
q10392,b7707,e7707,d,5,-1,-1
q10393,b7708,e7708,b,5,-1,-1
q10394,b7709,e7709,a,5,-1,-1
q10395,b7710,e7710,a,5,-1,-1
q10396,b7711,e7711,c,5,-1,-1
q10397,b7712,e7712,a,5,-1,-1
q10398,b7713,e7713,d,5,-1,-1
q10399,b7714,e7714,c,5,-1,-1
q10400,b7715,e7715,a,5,-1,-1
q10401,b7716,e7716,d,5,-1,-1
q10402,b7717,e7717,a,5,-1,-1
q10403,b7718,e7718,d,5,-1,-1
q10404,b7719,e7719,b,5,-1,-1
q10405,b7720,e7720,a,5,-1,-1
q10406,b7721,e7721,c,5,-1,-1
q10407,b7722,e7722,a,5,-1,-1
q10408,b7723,e7723,b,5,-1,-1
q10409,b7724,e7724,a,5,-1,-1
q10410,b7725,e7725,a,5,-1,-1
q10411,b7726,e7726,d,5,-1,-1
q10412,b7727,e7727,b,5,-1,-1
q10413,b7728,e7728,b,5,-1,-1
q10414,b7729,e7729,a,5,-1,-1
q10415,b7730,e7730,a,5,-1,-1
q10416,b7731,e7731,d,5,-1,-1
q10417,b7732,e7732,b,5,-1,-1
q10418,b7733,e7733,d,5,-1,-1
q10419,b7734,e7734,c,5,-1,-1
q10420,b7735,e7735,a,5,-1,-1
q10421,b7736,e7736,d,5,-1,-1
q10422,b7737,e7737,c,5,-1,-1
q10423,b7738,e7738,a,5,-1,-1
q10424,b7739,e7739,d,5,-1,-1
q10425,b7740,e7740,d,5,-1,-1
q10426,b7741,e7741,c,5,-1,-1
q10427,b7742,e7742,d,5,-1,-1
q10428,b7743,e7743,a,5,-1,-1
q10429,b7744,e7744,b,5,-1,-1
q10430,b7745,e7745,b,5,-1,-1
q10431,b7746,e7746,c,5,-1,-1
q10432,b7747,e7747,d,5,-1,-1
q10433,b7748,e7748,d,5,-1,-1
q10434,b7749,e7749,c,5,-1,-1
q10435,b7750,e7750,b,5,-1,-1
q10436,b7751,e7751,a,5,-1,-1
q10437,b7752,e7752,b,5,-1,-1
q10438,b7753,e7753,a,5,-1,-1
q10439,b7754,e7754,d,5,-1,-1
q10440,b7755,e7755,b,5,-1,-1
q10441,b7756,e7756,a,5,-1,-1
q10442,b7757,e7757,a,5,-1,-1
q10443,b7758,e7758,d,5,-1,-1
q10444,b7759,e7759,c,5,-1,-1
q10445,b7760,e7760,c,5,-1,-1
q10446,b7761,e7761,d,5,-1,-1
q10447,b7762,e7762,b,5,-1,-1
q10448,b7763,e7763,c,5,-1,-1
q10449,b7764,e7764,d,5,-1,-1
q10450,b7765,e7765,b,5,-1,-1
q10451,b7766,e7766,d,5,-1,-1
q10452,b7767,e7767,a,5,-1,-1
q10453,b7768,e7768,a,5,-1,-1
q10454,b7769,e7769,a,5,-1,-1
q10455,b7770,e7770,d,5,-1,-1
q10456,b7771,e7771,b,5,-1,-1
q10457,b7772,e7772,c,5,-1,-1
q10458,b7773,e7773,a,5,-1,-1
q10459,b7774,e7774,c,5,-1,-1
q10460,b7775,e7775,b,5,-1,-1
q10461,b7776,e7776,b,5,-1,-1
q10462,b7777,e7777,a,5,-1,-1
q10463,b7778,e7778,c,5,-1,-1
q10464,b7779,e7779,c,5,-1,-1
q10465,b7780,e7780,b,5,-1,-1
q10466,b7781,e7781,c,5,-1,-1
q10467,b7782,e7782,b,5,-1,-1
q10468,b7783,e7783,c,5,-1,-1
q10469,b7784,e7784,b,5,-1,-1
q10470,b7785,e7785,b,5,-1,-1
q10471,b7786,e7786,a,5,-1,-1
q10472,b7787,e7787,d,5,-1,-1
q10473,b7788,e7788,a,5,-1,-1
q10474,b7789,e7789,d,5,-1,-1
q10475,b7790,e7790,c,5,-1,-1
q10476,b7791,e7791,a,5,-1,-1
q10477,b7792,e7792,b,5,-1,-1
q10478,b7793,e7793,a,5,-1,-1
q10479,b7794,e7794,b,5,-1,-1
q10480,b7795,e7795,d,5,-1,-1
q10481,b7796,e7796,c,5,-1,-1
q10482,b7797,e7797,a,5,-1,-1
q10483,b7798,e7798,a,5,-1,-1
q10484,b7799,e7799,d,5,-1,-1
q10485,b7800,e7800,a,5,-1,-1
q10486,b7801,e7801,d,5,-1,-1
q10487,b7802,e7802,c,5,-1,-1
q10488,b7803,e7803,a,5,-1,-1
q10489,b7804,e7804,b,5,-1,-1
q10490,b7805,e7805,b,5,-1,-1
q10491,b7806,e7806,d,5,-1,-1
q10492,b7807,e7807,c,5,-1,-1
q10493,b7808,e7808,b,5,-1,-1
q10494,b7809,e7809,a,5,-1,-1
q10495,b7810,e7810,a,5,-1,-1
q10496,b7811,e7811,d,5,-1,-1
q10497,b7812,e7812,b,5,-1,-1
q10498,b7813,e7813,a,5,-1,-1
q10499,b7814,e7814,b,5,-1,-1
q10500,b7815,e7815,b,5,-1,-1
q10501,b7816,e7816,d,5,-1,-1
q10502,b7817,e7817,a,5,-1,-1
q10503,b7818,e7818,b,5,-1,-1
q10504,b7819,e7819,a,5,-1,-1
q10505,b7820,e7820,d,5,-1,-1
q10506,b7821,e7821,c,5,-1,-1
q10507,b7822,e7822,a,5,-1,-1
q10508,b7823,e7823,a,5,-1,-1
q10509,b7824,e7824,b,5,-1,-1
q10510,b7825,e7825,a,5,-1,-1
q10511,b7826,e7826,b,5,-1,-1
q10512,b7827,e7827,c,5,-1,-1
q10513,b7828,e7828,a,5,-1,-1
q10514,b7829,e7829,d,5,-1,-1
q10515,b7830,e7830,d,5,-1,-1
q10516,b7831,e7831,b,5,-1,-1
q10517,b7832,e7832,a,5,-1,-1
q10518,b7833,e7833,b,5,-1,-1
q10519,b7834,e7834,b,5,-1,-1
q10520,b7835,e7835,b,5,-1,-1
q10521,b7836,e7836,c,5,-1,-1
q10522,b7837,e7837,a,5,-1,-1
q10523,b7838,e7838,c,5,-1,-1
q10524,b7839,e7839,c,5,-1,-1
q10525,b7840,e7840,d,5,-1,-1
q10526,b7841,e7841,b,5,-1,-1
q10527,b7842,e7842,a,5,-1,-1
q10528,b7843,e7843,a,5,-1,-1
q10529,b7844,e7844,c,5,-1,-1
q10530,b7845,e7845,d,5,-1,-1
q10531,b7846,e7846,a,5,-1,-1
q10532,b7847,e7847,c,5,-1,-1
q10533,b7848,e7848,d,5,-1,-1
q10534,b7849,e7849,d,5,-1,-1
q10535,b7850,e7850,c,5,-1,-1
q10536,b7851,e7851,d,5,-1,-1
q10537,b7852,e7852,a,5,-1,-1
q10538,b7853,e7853,b,5,-1,-1
q10539,b7854,e7854,b,5,-1,-1
q10540,b7855,e7855,b,5,-1,-1
q10541,b7856,e7856,c,5,-1,-1
q10542,b7857,e7857,a,5,-1,-1
q10543,b7858,e7858,d,5,-1,-1
q10544,b7859,e7859,b,5,-1,-1
q10545,b7860,e7860,b,5,-1,-1
q10546,b7861,e7861,a,5,-1,-1
q10547,b7862,e7862,c,5,-1,-1
q10548,b7863,e7863,a,5,-1,-1
q10549,b7864,e7864,b,5,-1,-1
q10550,b7865,e7865,b,5,-1,-1
q10551,b7866,e7866,d,5,-1,-1
q10552,b7695,e7695,d,6,-1,-1
q10553,b7695,e7695,c,6,-1,-1
q10554,b7867,e7867,c,5,-1,-1
q10555,b7868,e7868,a,5,-1,-1
q10556,b7869,e7869,d,5,-1,-1
q10557,b7870,e7870,c,5,-1,-1
q10558,b7871,e7871,a,5,-1,-1
q10559,b7872,e7872,c,5,-1,-1
q10560,b7873,e7873,a,5,-1,-1
q10561,b7874,e7874,d,5,-1,-1
q10562,b7875,e7875,d,5,-1,-1
q10563,b7876,e7876,d,5,-1,-1
q10564,b7877,e7877,d,5,-1,-1
q10565,b7878,e7878,b,5,-1,-1
q10566,b7879,e7879,b,5,-1,-1
q10567,b7880,e7880,d,5,-1,-1
q10568,b7881,e7881,d,5,-1,-1
q10569,b7882,e7882,a,5,-1,-1
q10570,b7883,e7883,a,5,-1,-1
q10571,b7884,e7884,b,5,-1,-1
q10572,b7885,e7885,a,5,-1,-1
q10573,b7886,e7886,d,5,-1,-1
q10574,b7887,e7887,c,5,-1,-1
q10575,b7888,e7888,c,5,-1,-1
q10576,b7889,e7889,c,5,-1,-1
q10577,b7890,e7890,b,5,-1,-1
q10578,b7891,e7891,a,5,-1,-1
q10579,b7892,e7892,c,5,-1,-1
q10580,b7893,e7893,d,5,-1,-1
q10581,b7894,e7894,a,5,-1,-1
q10582,b7895,e7895,a,5,-1,-1
q10583,b7896,e7896,d,5,-1,-1
q10584,b7897,e7897,a,5,-1,-1
q10585,b7898,e7898,a,5,-1,-1
q10586,b7899,e7899,b,5,-1,-1
q10587,b7900,e7900,c,5,-1,-1
q10588,b7901,e7901,b,5,-1,-1
q10589,b7902,e7902,b,5,-1,-1
q10590,b7903,e7903,d,5,-1,-1
q10591,b7904,e7904,a,5,-1,-1
q10592,b7905,e7905,c,5,-1,-1
q10593,b7906,e7906,a,5,-1,-1
q10594,b7907,e7907,d,5,-1,-1
q10595,b7908,e7908,c,5,-1,-1
q10596,b7909,e7909,b,5,-1,-1
q10597,b7910,e7910,b,5,-1,-1
q10598,b7911,e7911,c,6,118,1523119542104
q10599,b7911,e7911,c,6,120,1523119543423
q10600,b7911,e7911,d,6,143,1523119544673
q10601,b7911,e7911,a,6,105,1523119545923
q10602,b7912,e7912,d,6,84,1523119550890
q10603,b7912,e7912,b,6,114,1523119552129
q10604,b7912,e7912,a,6,77,1523119553500
q10605,b7912,e7912,b,6,143,1523119554742
q10606,b7913,e7913,a,6,109,1523119559031
q10607,b7913,e7913,c,6,86,1523119560365
q10608,b7913,e7913,d,6,135,1523119561651
q10609,b7913,e7913,b,6,143,1523119562885
q10610,b7914,e7914,c,6,120,1523119567772
q10611,b7914,e7914,d,6,135,1523119569068
q10612,b7914,e7914,d,6,143,1523119570381
q10613,b7914,e7914,b,6,74,1523119571669
q10614,b7915,e7915,a,6,85,1523119844108
q10615,b7915,e7915,a,6,143,1523119845423
q10616,b7915,e7915,b,6,129,1523119846759
q10617,b7915,e7915,c,6,77,1523119848008
q10618,b7916,e7916,c,6,143,1523119852034
q10619,b7916,e7916,a,6,85,1523119853311
q10620,b7916,e7916,d,6,112,1523119854603
q10621,b7916,e7916,b,6,85,1523119855931
q10622,b7917,e7917,d,6,143,1523119858592
q10623,b7917,e7917,d,6,77,1523119859880
q10624,b7917,e7917,c,6,85,1523119861202
q10625,b7917,e7917,b,6,73,1523119862488
q10626,b7918,e7918,b,6,74,1523119866434
q10627,b7918,e7918,a,6,143,1523119867635
q10628,b7918,e7918,d,6,93,1523119868928
q10629,b7918,e7918,c,6,77,1523119870237
q10630,b7919,e7919,a,6,77,1523119873162
q10631,b7919,e7919,b,6,129,1523119874357
q10632,b7919,e7919,b,6,85,1523119875646
q10633,b7919,e7919,d,6,143,1523119876895
q10634,b7920,e7920,b,6,76,1561368375560
q10635,b7920,e7920,a,6,77,1561368377174
q10636,b7920,e7920,b,6,116,1561368378757
q10637,b7920,e7920,c,6,143,1561368380289
q10638,b7921,e7921,c,6,99,1561368385305
q10639,b7921,e7921,c,6,99,1561368386727
q10640,b7921,e7921,d,6,77,1561368388175
q10641,b7921,e7921,a,6,143,1561368389744
q10642,b7922,e7922,b,6,98,1561368396006
q10643,b7922,e7922,d,6,72,1561368397440
q10644,b7922,e7922,a,6,85,1561368398892
q10645,b7922,e7922,d,6,143,1561368400586
q10646,b7923,e7923,c,6,85,1561368405304
q10647,b7923,e7923,c,6,143,1561368407539
q10648,b7923,e7923,b,6,83,1561368408840
q10649,b7923,e7923,a,6,120,1561368410123
q10650,b7924,e7924,c,6,71,1550713077042
q10651,b7924,e7924,d,6,90,1550713078204
q10652,b7924,e7924,b,6,143,1550713079415
q10653,b7924,e7924,a,6,77,1550713080652
q10654,b7925,e7925,c,6,74,1550713084322
q10655,b7925,e7925,b,6,77,1550713085498
q10656,b7925,e7925,a,6,143,1550713086654
q10657,b7925,e7925,d,6,130,1550713087852
q10658,b7926,e7926,d,6,143,1550713090990
q10659,b7926,e7926,a,6,76,1550713092194
q10660,b7926,e7926,b,6,78,1550713093569
q10661,b7926,e7926,b,6,98,1550713094808
q10662,b7927,e7927,b,6,77,1550713098556
q10663,b7927,e7927,b,6,143,1550713099936
q10664,b7927,e7927,a,6,83,1550713101064
q10665,b7927,e7927,c,6,85,1550713102315
q10666,b7928,e7928,d,6,92,1550713104930
q10667,b7928,e7928,d,6,85,1550713106110
q10668,b7928,e7928,c,6,143,1550713107254
q10669,b7928,e7928,b,6,130,1550713108414
q10670,b7929,e7929,d,4,60;53;181,1572412990784
q10671,b7929,e7929,c,4,60;56;181,1572412991891
q10672,b7929,e7929,a,4,60;54;181,1572412992986
q10673,b7930,e7930,b,4,59;53;184,1572412995128
q10674,b7930,e7930,c,4,59;52;184,1572412996185
q10675,b7930,e7930,c,4,59;54;184,1572412997243
q10676,b7931,e7931,d,4,59;53;185,1572412999513
q10677,b7931,e7931,b,4,59;54;185,1572413001058
q10678,b7931,e7931,a,4,59;55;185,1572413002113
q10679,b7932,e7932,d,4,60;56;183,1572413004208
q10680,b7932,e7932,c,4,60;54;183,1572413005399
q10681,b7932,e7932,b,4,60;54;183,1572413006475
q10682,b7933,e7933,c,4,68;56;184,1572413008615
q10683,b7933,e7933,d,4,68;54;184,1572413009725
q10684,b7933,e7933,b,4,68;55;184,1572413010854
q10685,b7934,e7934,d,4,63;53;181,1572413013018
q10686,b7934,e7934,a,4,63;52;181,1572413014158
q10687,b7934,e7934,b,4,63;52;181,1572413015257
q10688,b7935,e7935,d,4,67;56;183,1572413017302
q10689,b7935,e7935,b,4,67;54;183,1572413018375
q10690,b7935,e7935,b,4,67;54;183,1572413019439
q10691,b7936,e7936,c,4,59;56;185,1572413021761
q10692,b7936,e7936,c,4,59;52;185,1572413022894
q10693,b7936,e7936,b,4,59;54;185,1572413024085
q10694,b7937,e7937,d,4,63;53;181,1572413026223
q10695,b7937,e7937,b,4,63;52;181,1572413027286
q10696,b7937,e7937,a,4,63;54;181,1572413028340
q10697,b7938,e7938,d,4,60;56;184,1572413030477
q10698,b7938,e7938,d,4,60;54;184,1572413031669
q10699,b7938,e7938,a,4,60;52;184,1572413032710
q10700,b7939,e7939,b,6,142,1564125402544
q10701,b7939,e7939,a,6,143,1564125404001
q10702,b7939,e7939,d,6,74,1564125405357
q10703,b7939,e7939,d,6,85,1564125406877
q10704,b7940,e7940,c,6,143,1564125411718
q10705,b7940,e7940,d,6,83,1564125413345
q10706,b7940,e7940,a,6,86,1564125414796
q10707,b7940,e7940,a,6,76,1564125416521
q10708,b7941,e7941,c,6,83,1564125421316
q10709,b7941,e7941,a,6,143,1564125422760
q10710,b7941,e7941,b,6,74,1564125424480
q10711,b7941,e7941,b,6,96,1564125426440
q10712,b7942,e7942,b,6,143,1564125431173
q10713,b7942,e7942,d,6,85,1564125432783
q10714,b7942,e7942,c,6,118,1564125434375
q10715,b7942,e7942,b,6,88,1564125436159
q10716,b7943,e7943,b,6,77,1564125439998
q10717,b7943,e7943,b,6,98,1564125441729
q10718,b7943,e7943,d,6,124,1564125443232
q10719,b7943,e7943,c,6,143,1564125444961
q10720,b7944,e7944,a,6,86,1564125449950
q10721,b7944,e7944,b,6,76,1564125451683
q10722,b7944,e7944,b,6,143,1564125453668
q10723,b7944,e7944,d,6,117,1564125455229
q10724,b7945,e7945,c,6,120,1564125459425
q10725,b7945,e7945,a,6,110,1564125461286
q10726,b7945,e7945,d,6,143,1564125462672
q10727,b7945,e7945,b,6,71,1564125464165
q10728,b7946,e7946,b,6,77,1564125469981
q10729,b7946,e7946,d,6,74,1564125471731
q10730,b7946,e7946,a,6,84,1564125473069
q10731,b7946,e7946,a,6,143,1564125474483
q10732,b7947,e7947,a,6,143,1564125479164
q10733,b7947,e7947,d,6,71,1564125481027
q10734,b7947,e7947,c,6,85,1564125482945
q10735,b7947,e7947,b,6,90,1564125484514
q10736,b7948,e7948,a,6,143,1564125488747
q10737,b7948,e7948,c,6,76,1564125490219
q10738,b7948,e7948,a,6,73,1564125491822
q10739,b7948,e7948,d,6,132,1564125493927
q10740,b7949,e7949,d,6,74,1574065090924
q10741,b7949,e7949,a,6,85,1574065092133
q10742,b7949,e7949,b,6,143,1574065093346
q10743,b7949,e7949,c,6,120,1574065094565
q10744,b7950,e7950,b,6,77,1574065099582
q10745,b7950,e7950,d,6,85,1574065100831
q10746,b7950,e7950,a,6,143,1574065102396
q10747,b7950,e7950,b,6,78,1574065103966
q10748,b7951,e7951,b,6,73,1574065109017
q10749,b7951,e7951,c,6,85,1574065110196
q10750,b7951,e7951,a,6,143,1574065111456
q10751,b7951,e7951,d,6,106,1574065112794
q10752,b7952,e7952,a,6,83,1574065116550
q10753,b7952,e7952,c,6,77,1574065117819
q10754,b7952,e7952,d,6,143,1574065119128
q10755,b7952,e7952,b,6,124,1574065120401
q10756,b7953,e7953,b,6,78,1574065125437
